position_id	claim_index	linked_hypothesis_id	school_prediction	current_polarity	heuristic_guess	school_claim	hypothesis_claim
marxian	194	public_health_spending_avoidable_mortality_panel	supported	aligned	uncertain	Higher public health spending reduces amenable mortality, infant mortality, and out-of-pocket burden after income and population-age controls; the claim is refuted if spending growth does not improve outcomes or only ...	Higher public health spending reduces amenable mortality, infant mortality, and out-of-pocket burden after income and population-age controls; the claim is refuted if spending growth does not improve outcomes or only raises total cost.
marxian	195	public_health_spending_life_expectancy_resilience_2019_2022	supported	aligned	uncertain	Countries with higher pre-2020 public health spending shares had smaller 2019-2022 life-expectancy losses, conditional on age structure and income.	Countries with higher pre-2020 public health spending shares had smaller 2019-2022 life-expectancy losses, conditional on age structure and income.
marxian	196	public_pension_generosity_elderly_poverty_fiscal_tradeoff	falsified	aligned	uncertain	More generous public pensions lower elderly poverty and material deprivation, and the claim is weakened if gains are accompanied by persistent working-age tax wedges, debt-service stress, or lower employment.	More generous public pensions lower elderly poverty and material deprivation, and the claim is weakened if gains are accompanied by persistent working-age tax wedges, debt-service stress, or lower employment.
marxian	197	redistribution_gap_bottom40_real_income_growth_oecd	supported	aligned	uncertain	Larger tax-and-transfer redistribution gaps predict faster bottom-40 real disposable-income growth over the next three years without a GDP-per-capita growth penalty larger than 0.3 percentage points per year.	Larger tax-and-transfer redistribution gaps predict faster bottom-40 real disposable-income growth over the next three years without a GDP-per-capita growth penalty larger than 0.3 percentage points per year.
marxian	198	rnd_spending_patent_intensity_panel	supported	aligned	uncertain	R&D spending intensity predicts higher patent intensity only where government effectiveness or rule of law is high.	R&D spending intensity predicts higher patent intensity only where government effectiveness or rule of law is high.
marxian	199	social_spending_market_poverty_reduction_elasticity_oecd	supported	aligned	uncertain	Higher social spending reduces market-income poverty more strongly where benefits are more cash-and-service universal, and the claim is weakened if poverty falls only through accounting transfers with no improvement i...	Higher social spending reduces market-income poverty more strongly where benefits are more cash-and-service universal, and the claim is weakened if poverty falls only through accounting transfers with no improvement in employment or material deprivation.
marxian	200	tax_revenue_public_investment_growth_panel	supported	aligned	aligned_guess	Higher tax revenue predicts faster growth only when it is associated with higher public investment or government effectiveness.	Higher tax revenue predicts faster growth only when it is associated with higher public investment or government effectiveness.
marxian	201	wdi_health_spending_life_expectancy_diminishing_returns_panel	mixed	aligned	uncertain	Health expenditure per capita increases life expectancy strongly at low and middle spending levels but has sharply diminishing returns above the OECD median.	Health expenditure per capita increases life expectancy strongly at low and middle spending levels but has sharply diminishing returns above the OECD median.
marxian	202	wdi_out_of_pocket_health_spending_mortality_panel	supported	aligned	uncertain	Higher out-of-pocket health spending shares predict higher infant, under-5, or amenable mortality at a given income level.	Higher out-of-pocket health spending shares predict higher infant, under-5, or amenable mortality at a given income level.
marxian	203	agricultural_productivity_poverty_reduction_panel	mixed	aligned	uncertain	Growth in food or crop production per rural worker predicts lower poverty rates and child mortality in low- and middle-income countries.	Growth in food or crop production per rural worker predicts lower poverty rates and child mortality in low- and middle-income countries.
